user_id,user_total_orders,user_avg_order_interval,user_std_order_interval,user_preferred_dow,user_preferred_hour,user_days_since_last_order,user_total_items,user_total_reorders,user_reorder_rate,user_unique_products,user_unique_departments,user_unique_aisles,user_avg_basket_size,cluster,segment_name
138445,48,7.2916665,3.9354274,1,8,7.0,537,407,0.7579,130,17,51,11.19,1,High-Value Frequent Loyalists
138446,7,10.428572,10.146545,0,12,30.0,21,5,0.2381,16,9,14,3.0,2,Occasional / At-Risk Shoppers
138447,3,20.0,17.320509,3,9,30.0,8,5,0.625,3,2,3,2.67,2,Occasional / At-Risk Shoppers
138448,4,22.5,15.0,1,8,30.0,16,1,0.0625,15,10,13,4.0,2,Occasional / At-Risk Shoppers
138449,25,13.04,8.1265,5,8,6.0,45,26,0.5778,19,9,16,1.8,3,Routine Convenience Buyers
138450,14,18.285715,13.170063,2,8,30.0,99,19,0.1919,80,14,36,7.07,2,Occasional / At-Risk Shoppers
138451,7,11.571428,9.431457,1,12,10.0,112,47,0.4196,65,10,19,16.0,0,Full-Pantry Bulk Shoppers
138452,10,9.9,8.974656,0,12,2.0,41,7,0.1707,34,8,16,4.1,3,Routine Convenience Buyers
138453,11,13.545455,11.994696,0,6,18.0,69,15,0.2174,54,12,32,6.27,3,Routine Convenience Buyers
138454,9,11.333333,9.055386,0,10,7.0,242,162,0.6694,80,12,34,26.89,0,Full-Pantry Bulk Shoppers
138455,6,14.333333,10.595596,1,23,13.0,9,3,0.3333,6,5,6,1.5,3,Routine Convenience Buyers
138456,12,23.083334,10.0675745,2,17,30.0,46,27,0.587,19,8,13,3.83,2,Occasional / At-Risk Shoppers
138457,37,9.081081,5.756052,1,9,8.0,724,474,0.6547,250,16,66,19.57,1,High-Value Frequent Loyalists
138458,3,14.666667,15.011107,5,8,30.0,14,1,0.0714,13,6,9,4.67,2,Occasional / At-Risk Shoppers
138459,6,5.3333335,4.0331955,6,14,9.0,62,10,0.1613,52,14,35,10.33,3,Routine Convenience Buyers
138460,11,8.818182,5.546498,6,6,5.0,246,152,0.6179,94,17,40,22.36,0,Full-Pantry Bulk Shoppers
138461,21,12.619047,10.1856575,6,14,29.0,262,124,0.4733,138,15,52,12.48,0,Full-Pantry Bulk Shoppers
138462,4,16.75,13.200378,0,4,13.0,14,4,0.2857,10,7,8,3.5,2,Occasional / At-Risk Shoppers
138463,3,11.0,16.52271,1,10,3.0,57,5,0.0877,52,12,26,19.0,0,Full-Pantry Bulk Shoppers
138464,12,21.916666,10.723452,0,21,25.0,99,67,0.6768,32,9,19,8.25,2,Occasional / At-Risk Shoppers
138465,4,15.75,16.5,0,12,3.0,40,9,0.225,31,9,18,10.0,3,Routine Convenience Buyers
138466,21,9.904762,9.974491,4,17,2.0,194,57,0.2938,137,14,45,9.24,3,Routine Convenience Buyers
138467,7,13.142858,9.651054,0,17,30.0,21,12,0.5714,9,4,6,3.0,2,Occasional / At-Risk Shoppers
138468,18,15.944445,9.116709,1,9,21.0,30,20,0.6667,10,5,9,1.67,2,Occasional / At-Risk Shoppers
138469,15,17.8,11.033714,5,14,30.0,131,74,0.5649,57,14,31,8.73,2,Occasional / At-Risk Shoppers
138470,51,5.2941175,2.32632,0,22,3.0,408,307,0.7525,101,14,44,8.0,1,High-Value Frequent Loyalists
138471,55,5.5636363,6.1817045,0,18,4.0,504,363,0.7202,141,17,65,9.16,1,High-Value Frequent Loyalists
138472,9,16.11111,11.362707,1,14,30.0,91,21,0.2308,70,14,42,10.11,2,Occasional / At-Risk Shoppers
138473,3,20.0,17.320509,2,10,30.0,18,5,0.2778,13,3,6,6.0,2,Occasional / At-Risk Shoppers
138474,24,6.5,6.365669,3,14,3.0,148,40,0.2703,108,17,50,6.17,3,Routine Convenience Buyers
138475,32,9.0625,6.8530073,0,9,8.0,488,432,0.8852,56,10,27,15.25,1,High-Value Frequent Loyalists
138476,4,16.5,14.8211565,1,15,28.0,9,0,0.0,9,5,7,2.25,2,Occasional / At-Risk Shoppers
138477,34,10.1470585,6.174887,5,14,7.0,545,435,0.7982,110,12,29,16.03,1,High-Value Frequent Loyalists
138478,7,12.0,12.727922,0,14,30.0,40,14,0.35,26,9,17,5.71,2,Occasional / At-Risk Shoppers
138479,7,8.714286,6.4216895,0,9,14.0,86,49,0.5698,37,7,12,12.29,3,Routine Convenience Buyers
138480,19,17.157894,10.725168,6,11,9.0,128,66,0.5156,62,11,29,6.74,3,Routine Convenience Buyers
138481,51,4.0392156,2.7709982,1,14,3.0,358,281,0.7849,77,13,34,7.02,1,High-Value Frequent Loyalists
138482,11,13.909091,10.182874,0,8,6.0,77,39,0.5065,38,10,23,7.0,3,Routine Convenience Buyers
138483,80,4.4875,2.801418,4,16,1.0,856,696,0.8131,160,14,55,10.7,1,High-Value Frequent Loyalists
138484,55,6.4727273,3.0783265,5,17,6.0,206,166,0.8058,40,6,20,3.75,1,High-Value Frequent Loyalists
138485,20,11.2,6.0227637,1,3,14.0,156,37,0.2372,119,13,48,7.8,3,Routine Convenience Buyers
138486,12,16.75,9.733961,6,13,30.0,45,17,0.3778,28,7,12,3.75,2,Occasional / At-Risk Shoppers
138487,18,9.944445,8.888011,0,15,10.0,484,317,0.655,167,15,54,26.89,0,Full-Pantry Bulk Shoppers
138488,15,13.133333,9.963265,1,7,14.0,203,119,0.5862,84,13,44,13.53,0,Full-Pantry Bulk Shoppers
138489,22,10.818182,8.255655,2,14,7.0,106,44,0.4151,62,11,32,4.82,3,Routine Convenience Buyers
138490,4,16.25,16.00781,6,12,30.0,18,7,0.3889,11,4,9,4.5,2,Occasional / At-Risk Shoppers
138491,18,11.722222,7.5522146,0,17,5.0,88,63,0.7159,25,8,15,4.89,3,Routine Convenience Buyers
138492,4,17.75,13.720423,1,11,14.0,19,2,0.1053,17,7,11,4.75,2,Occasional / At-Risk Shoppers
138493,18,7.7222223,4.239944,4,8,20.0,249,110,0.4418,139,14,39,13.83,0,Full-Pantry Bulk Shoppers
138494,5,18.8,15.4012985,0,16,30.0,42,16,0.381,26,10,14,8.4,2,Occasional / At-Risk Shoppers
138495,4,10.25,8.421204,5,10,20.0,12,2,0.1667,10,5,6,3.0,3,Routine Convenience Buyers
138496,12,17.583334,10.282008,2,15,20.0,69,38,0.5507,31,8,10,5.75,2,Occasional / At-Risk Shoppers
138497,3,11.0,16.52271,2,9,3.0,15,3,0.2,12,4,7,5.0,3,Routine Convenience Buyers
138498,6,25.0,12.247449,2,13,30.0,92,42,0.4565,50,8,20,15.33,2,Occasional / At-Risk Shoppers
138499,23,8.565217,5.5499883,0,9,4.0,174,133,0.7644,41,9,26,7.57,3,Routine Convenience Buyers
138500,35,8.885715,5.4274435,0,13,7.0,509,321,0.6306,188,15,67,14.54,1,High-Value Frequent Loyalists
138501,14,14.214286,10.685566,4,15,7.0,106,37,0.3491,69,16,41,7.57,0,Full-Pantry Bulk Shoppers
138502,4,18.0,14.6969385,1,9,30.0,19,4,0.2105,15,6,12,4.75,2,Occasional / At-Risk Shoppers
138503,21,14.190476,7.089563,0,18,16.0,288,196,0.6806,92,15,45,13.71,0,Full-Pantry Bulk Shoppers
138504,4,11.25,8.958237,3,10,15.0,104,41,0.3942,63,16,37,26.0,0,Full-Pantry Bulk Shoppers
138505,7,16.428572,13.414633,4,15,8.0,72,20,0.2778,52,14,32,10.29,0,Full-Pantry Bulk Shoppers
138506,31,8.4838705,5.0850825,0,16,3.0,301,191,0.6346,110,14,41,9.71,1,High-Value Frequent Loyalists
138507,9,16.666666,9.721111,1,17,13.0,122,56,0.459,66,11,28,13.56,0,Full-Pantry Bulk Shoppers
138508,21,12.190476,10.491039,1,8,30.0,219,129,0.589,90,16,35,10.43,0,Full-Pantry Bulk Shoppers
138509,8,8.125,5.055054,1,9,9.0,31,12,0.3871,19,7,13,3.88,3,Routine Convenience Buyers
138510,7,13.714286,7.341986,2,15,11.0,110,51,0.4636,59,11,21,15.71,0,Full-Pantry Bulk Shoppers
138511,5,18.6,15.646086,0,9,3.0,45,11,0.2444,34,10,22,9.0,3,Routine Convenience Buyers
138512,17,16.058823,9.390624,0,15,7.0,247,155,0.6275,92,12,35,14.53,0,Full-Pantry Bulk Shoppers
138513,9,19.555555,12.885177,0,19,7.0,241,111,0.4606,130,15,52,26.78,0,Full-Pantry Bulk Shoppers
138514,4,22.5,15.0,0,18,30.0,9,3,0.3333,6,4,6,2.25,2,Occasional / At-Risk Shoppers
138515,6,21.833334,12.843935,3,11,30.0,21,6,0.2857,15,6,9,3.5,2,Occasional / At-Risk Shoppers
138516,15,13.533334,9.44054,3,13,23.0,69,30,0.4348,39,11,24,4.6,2,Occasional / At-Risk Shoppers
138517,3,20.0,17.320509,2,9,30.0,4,1,0.25,3,2,2,1.33,2,Occasional / At-Risk Shoppers
138518,10,14.8,8.804039,2,9,30.0,219,94,0.4292,125,14,53,21.9,0,Full-Pantry Bulk Shoppers
138519,11,13.545455,9.740263,5,10,20.0,142,75,0.5282,67,13,34,12.91,0,Full-Pantry Bulk Shoppers
138520,13,12.692307,11.946999,1,14,0.0,156,78,0.5,78,11,25,12.0,3,Routine Convenience Buyers
138521,7,20.714285,12.737272,5,17,30.0,65,6,0.0923,59,12,31,9.29,2,Occasional / At-Risk Shoppers
138522,47,6.744681,6.8030305,3,15,30.0,634,460,0.7256,174,17,65,13.49,1,High-Value Frequent Loyalists
138523,4,14.5,12.261049,6,7,14.0,31,17,0.5484,14,5,9,7.75,3,Routine Convenience Buyers
138524,4,15.25,12.311918,0,8,14.0,29,4,0.1379,25,9,14,7.25,2,Occasional / At-Risk Shoppers
138525,10,12.4,9.094565,6,16,22.0,96,39,0.4062,57,12,26,9.6,0,Full-Pantry Bulk Shoppers
138526,8,12.5,9.273619,2,14,8.0,57,22,0.386,35,7,18,7.12,3,Routine Convenience Buyers
138527,6,6.6666665,4.7187567,0,8,4.0,18,10,0.5556,8,4,7,3.0,3,Routine Convenience Buyers
138528,99,3.2828283,3.123448,0,12,3.0,802,629,0.7843,173,14,45,8.1,1,High-Value Frequent Loyalists
138529,3,4.0,3.6055512,0,10,7.0,35,17,0.4857,18,4,7,11.67,3,Routine Convenience Buyers
138530,35,7.3714285,6.864597,0,12,3.0,288,156,0.5417,132,15,45,8.23,1,High-Value Frequent Loyalists
138531,56,1.8392857,1.0229509,2,12,2.0,676,382,0.5651,294,20,85,12.07,1,High-Value Frequent Loyalists
138532,6,15.666667,12.659647,2,9,30.0,86,33,0.3837,53,14,33,14.33,0,Full-Pantry Bulk Shoppers
138533,11,21.636364,10.688992,3,12,14.0,138,81,0.587,57,12,31,12.55,0,Full-Pantry Bulk Shoppers
138534,4,14.75,17.036724,6,12,0.0,32,9,0.2812,23,9,13,8.0,3,Routine Convenience Buyers
138535,14,18.214285,10.452666,1,13,21.0,214,91,0.4252,123,16,43,15.29,0,Full-Pantry Bulk Shoppers
138536,7,21.428572,11.10341,0,12,30.0,103,25,0.2427,78,12,30,14.71,2,Occasional / At-Risk Shoppers
138537,53,5.1132073,4.822465,1,8,3.0,346,189,0.5462,157,15,49,6.53,1,High-Value Frequent Loyalists
138538,10,9.9,9.882083,6,8,4.0,69,7,0.1014,62,15,40,6.9,3,Routine Convenience Buyers
138539,6,17.833334,12.006943,6,16,30.0,83,31,0.3735,52,11,23,13.83,2,Occasional / At-Risk Shoppers
138540,29,8.206897,8.346852,6,18,19.0,107,54,0.5047,53,14,30,3.69,1,High-Value Frequent Loyalists
138541,51,6.647059,5.4325814,2,14,3.0,792,684,0.8636,108,15,46,15.53,1,High-Value Frequent Loyalists
138542,6,14.333333,10.689559,2,13,8.0,50,20,0.4,30,11,21,8.33,3,Routine Convenience Buyers
138543,3,20.0,17.320509,1,7,30.0,31,7,0.2258,24,7,16,10.33,2,Occasional / At-Risk Shoppers
138544,3,4.6666665,4.041452,6,9,7.0,63,26,0.4127,37,12,24,21.0,0,Full-Pantry Bulk Shoppers
138545,33,10.939394,6.4271855,5,10,24.0,94,69,0.734,25,8,16,2.85,3,Routine Convenience Buyers
138546,14,12.0,11.83216,3,10,5.0,140,38,0.2714,102,13,43,10.0,3,Routine Convenience Buyers
138547,21,12.476191,9.641675,0,18,11.0,110,58,0.5273,52,11,25,5.24,3,Routine Convenience Buyers
138548,6,23.5,12.062338,1,0,30.0,130,58,0.4462,72,11,29,21.67,0,Full-Pantry Bulk Shoppers
138549,49,5.5306125,4.0982823,0,17,5.0,524,415,0.792,109,15,47,10.69,1,High-Value Frequent Loyalists
138550,8,10.75,6.2962575,3,17,14.0,22,14,0.6364,8,5,5,2.75,3,Routine Convenience Buyers
138551,6,14.666667,13.002563,2,16,30.0,13,0,0.0,13,6,10,2.17,2,Occasional / At-Risk Shoppers
138552,4,18.25,12.867919,0,8,30.0,175,41,0.2343,134,13,49,43.75,0,Full-Pantry Bulk Shoppers
138553,34,10.3529415,5.845912,0,22,3.0,815,694,0.8515,121,14,46,23.97,1,High-Value Frequent Loyalists
138554,13,15.615385,10.267574,0,19,10.0,28,16,0.5714,12,7,9,2.15,3,Routine Convenience Buyers
138555,19,5.4736843,2.9129677,3,15,6.0,213,103,0.4836,110,14,45,11.21,3,Routine Convenience Buyers
138556,4,22.5,15.0,0,10,30.0,16,9,0.5625,7,5,6,4.0,2,Occasional / At-Risk Shoppers
138557,8,17.625,9.101609,3,17,27.0,43,20,0.4651,23,9,15,5.38,2,Occasional / At-Risk Shoppers
138558,14,9.357142,7.406932,2,9,0.0,40,23,0.575,17,6,10,2.86,3,Routine Convenience Buyers
138559,11,15.090909,10.81161,0,8,11.0,142,66,0.4648,76,13,43,12.91,0,Full-Pantry Bulk Shoppers
138560,6,7.0,4.09878,2,11,12.0,14,6,0.4286,8,3,6,2.33,3,Routine Convenience Buyers
138561,10,10.4,10.56409,2,11,4.0,72,9,0.125,63,11,32,7.2,3,Routine Convenience Buyers
138562,5,14.0,11.467345,0,10,14.0,34,5,0.1471,29,12,18,6.8,3,Routine Convenience Buyers
138563,65,5.4615383,4.0003004,1,15,4.0,654,522,0.7982,132,15,47,10.06,1,High-Value Frequent Loyalists
138564,9,7.111111,4.255715,6,7,15.0,105,42,0.4,63,15,36,11.67,0,Full-Pantry Bulk Shoppers
138565,12,15.166667,12.967325,5,15,30.0,81,21,0.2593,60,12,35,6.75,2,Occasional / At-Risk Shoppers
138566,31,5.548387,3.160577,0,14,5.0,744,519,0.6976,225,15,58,24.0,1,High-Value Frequent Loyalists
138567,21,13.523809,9.146688,5,11,5.0,171,81,0.4737,90,15,41,8.14,3,Routine Convenience Buyers
138568,12,12.166667,9.183318,2,11,30.0,144,95,0.6597,49,8,22,12.0,2,Occasional / At-Risk Shoppers
138569,6,10.666667,9.201449,0,11,6.0,83,11,0.1325,72,17,42,13.83,0,Full-Pantry Bulk Shoppers
138570,19,13.526316,10.484742,6,12,25.0,275,171,0.6218,104,14,40,14.47,0,Full-Pantry Bulk Shoppers
138571,10,19.3,12.120231,0,12,30.0,122,34,0.2787,88,12,30,12.2,2,Occasional / At-Risk Shoppers
138572,4,8.5,7.0,1,12,16.0,49,7,0.1429,42,11,22,12.25,3,Routine Convenience Buyers
138573,26,10.0,7.4027023,5,11,30.0,300,141,0.47,159,15,62,11.54,0,Full-Pantry Bulk Shoppers
138574,78,4.5897436,3.9061587,0,8,0.0,723,541,0.7483,182,16,55,9.27,1,High-Value Frequent Loyalists
138575,6,24.833334,12.172373,3,14,30.0,8,5,0.625,3,2,2,1.33,2,Occasional / At-Risk Shoppers
138576,5,11.8,11.606033,0,23,21.0,144,53,0.3681,91,12,40,28.8,0,Full-Pantry Bulk Shoppers
138577,8,13.75,11.597413,1,14,30.0,83,37,0.4458,46,13,22,10.38,0,Full-Pantry Bulk Shoppers
138578,4,20.5,13.796135,6,18,30.0,15,6,0.4,9,4,6,3.75,2,Occasional / At-Risk Shoppers
138579,10,15.0,13.498971,2,12,4.0,208,63,0.3029,145,15,46,20.8,0,Full-Pantry Bulk Shoppers
138580,31,8.387096,6.656713,0,15,7.0,264,151,0.572,113,14,45,8.52,1,High-Value Frequent Loyalists
138581,11,14.909091,9.964482,1,9,23.0,80,29,0.3625,51,13,31,7.27,2,Occasional / At-Risk Shoppers
138582,3,20.0,17.320509,5,8,30.0,46,5,0.1087,41,9,23,15.33,2,Occasional / At-Risk Shoppers
138583,5,16.4,14.099646,6,10,30.0,47,13,0.2766,34,9,19,9.4,2,Occasional / At-Risk Shoppers
138584,18,18.722221,8.100876,2,14,16.0,238,170,0.7143,68,11,28,13.22,0,Full-Pantry Bulk Shoppers
138585,28,11.75,7.042858,2,15,19.0,316,259,0.8196,57,8,18,11.29,1,High-Value Frequent Loyalists
138586,99,3.2727273,2.5387535,4,16,0.0,1154,812,0.7036,342,19,80,11.66,1,High-Value Frequent Loyalists
138587,4,22.25,14.840822,3,8,30.0,56,31,0.5536,25,7,15,14.0,2,Occasional / At-Risk Shoppers
138588,8,22.625,11.274972,1,8,30.0,92,37,0.4022,55,11,22,11.5,2,Occasional / At-Risk Shoppers
138589,32,8.0625,4.211639,3,13,6.0,299,139,0.4649,160,17,54,9.34,1,High-Value Frequent Loyalists
138590,7,14.0,11.590226,3,12,11.0,105,18,0.1714,87,13,35,15.0,0,Full-Pantry Bulk Shoppers
138591,39,9.102564,8.175042,2,12,30.0,232,121,0.5216,111,13,40,5.95,1,High-Value Frequent Loyalists
138592,4,5.0,4.396969,0,13,10.0,38,11,0.2895,27,9,19,9.5,3,Routine Convenience Buyers
138593,14,17.5,8.187702,3,15,12.0,95,61,0.6421,34,8,16,6.79,3,Routine Convenience Buyers
138594,26,6.423077,6.262096,0,16,7.0,220,117,0.5318,103,15,40,8.46,1,High-Value Frequent Loyalists
138595,6,22.333334,12.675436,6,8,30.0,11,6,0.5455,5,3,5,1.83,2,Occasional / At-Risk Shoppers
138596,10,19.8,10.152176,1,8,18.0,56,30,0.5357,26,9,17,5.6,2,Occasional / At-Risk Shoppers
138597,14,21.285715,9.235621,5,10,10.0,387,251,0.6486,136,13,46,27.64,0,Full-Pantry Bulk Shoppers
138598,6,14.833333,10.980286,2,16,30.0,46,17,0.3696,29,5,9,7.67,2,Occasional / At-Risk Shoppers
138599,11,14.818182,11.426445,0,15,23.0,247,129,0.5223,118,13,36,22.45,0,Full-Pantry Bulk Shoppers
138600,5,23.8,13.311649,0,10,30.0,30,4,0.1333,26,10,15,6.0,2,Occasional / At-Risk Shoppers
138601,6,24.5,12.029131,3,12,29.0,11,3,0.2727,8,2,3,1.83,2,Occasional / At-Risk Shoppers
138602,50,7.24,4.0383873,2,19,2.0,453,329,0.7263,124,15,48,9.06,1,High-Value Frequent Loyalists
138603,6,21.5,11.979149,2,19,30.0,87,41,0.4713,46,13,31,14.5,0,Full-Pantry Bulk Shoppers
138604,28,12.357142,4.824431,5,16,12.0,389,298,0.7661,91,3,9,13.89,3,Routine Convenience Buyers
138605,49,7.265306,4.26114,0,10,6.0,126,101,0.8016,25,10,17,2.57,1,High-Value Frequent Loyalists
138606,3,20.0,17.320509,0,6,30.0,24,3,0.125,21,6,10,8.0,2,Occasional / At-Risk Shoppers
138607,14,4.857143,2.2138426,1,12,4.0,407,240,0.5897,167,15,54,29.07,0,Full-Pantry Bulk Shoppers
138608,30,11.566667,7.238229,4,2,7.0,113,92,0.8142,21,9,14,3.77,1,High-Value Frequent Loyalists
138609,12,15.166667,9.796412,6,16,5.0,270,139,0.5148,131,16,46,22.5,0,Full-Pantry Bulk Shoppers
138610,6,13.833333,10.722251,5,17,30.0,56,22,0.3929,34,12,23,9.33,2,Occasional / At-Risk Shoppers
138611,7,20.428572,10.549205,0,15,30.0,61,11,0.1803,50,15,27,8.71,2,Occasional / At-Risk Shoppers
138612,4,16.75,15.564383,5,9,30.0,43,12,0.2791,31,7,13,10.75,2,Occasional / At-Risk Shoppers
138613,4,22.25,14.840822,4,22,29.0,38,6,0.1579,32,10,21,9.5,2,Occasional / At-Risk Shoppers
138614,9,11.0,11.3798065,1,20,4.0,125,26,0.208,99,15,46,13.89,0,Full-Pantry Bulk Shoppers
138615,21,12.095238,9.643157,1,8,8.0,181,65,0.3591,116,13,41,8.62,3,Routine Convenience Buyers
138616,4,18.0,14.6969385,0,13,12.0,43,10,0.2326,33,7,19,10.75,2,Occasional / At-Risk Shoppers
138617,4,10.75,8.883505,2,0,7.0,17,6,0.3529,11,6,10,4.25,3,Routine Convenience Buyers
138618,5,19.4,14.72413,5,15,30.0,30,7,0.2333,23,8,15,6.0,2,Occasional / At-Risk Shoppers
138619,7,4.0,3.4641016,2,15,2.0,28,8,0.2857,20,7,11,4.0,3,Routine Convenience Buyers
138620,20,12.65,10.348023,4,13,6.0,133,31,0.2331,102,13,48,6.65,3,Routine Convenience Buyers
138621,7,9.142858,7.4033456,2,21,9.0,50,23,0.46,27,9,14,7.14,3,Routine Convenience Buyers
138622,24,13.708333,9.12464,2,15,8.0,331,210,0.6344,121,16,49,13.79,0,Full-Pantry Bulk Shoppers
138623,6,4.1666665,4.167333,0,17,12.0,51,12,0.2353,39,11,28,8.5,3,Routine Convenience Buyers
138624,13,16.23077,11.410185,0,14,9.0,174,96,0.5517,78,17,44,13.38,0,Full-Pantry Bulk Shoppers
138625,6,9.0,9.797959,2,7,9.0,72,19,0.2639,53,14,27,12.0,3,Routine Convenience Buyers
138626,3,19.333334,16.772995,5,14,30.0,12,1,0.0833,11,2,3,4.0,2,Occasional / At-Risk Shoppers
138627,3,11.333333,16.289055,3,13,30.0,41,5,0.122,36,10,23,13.67,2,Occasional / At-Risk Shoppers
138628,3,17.666666,15.69501,1,10,30.0,29,3,0.1034,26,12,22,9.67,2,Occasional / At-Risk Shoppers
138629,3,15.333333,13.316656,0,8,24.0,68,22,0.3235,46,11,26,22.67,0,Full-Pantry Bulk Shoppers
138630,17,17.352942,9.205577,0,12,6.0,208,129,0.6202,79,13,43,12.24,0,Full-Pantry Bulk Shoppers
138631,60,6.0333333,4.3412356,0,16,1.0,681,438,0.6432,243,17,80,11.35,1,High-Value Frequent Loyalists
138632,65,3.3384616,1.5539961,0,10,2.0,575,423,0.7357,152,16,52,8.85,1,High-Value Frequent Loyalists
138633,19,9.842105,5.7180333,3,11,6.0,198,111,0.5606,87,12,32,10.42,3,Routine Convenience Buyers
138634,18,13.388889,9.524821,1,11,17.0,70,39,0.5571,31,9,19,3.89,3,Routine Convenience Buyers
138635,6,12.5,14.223221,0,7,30.0,39,13,0.3333,26,8,16,6.5,2,Occasional / At-Risk Shoppers
138636,61,5.852459,5.176344,0,20,3.0,513,339,0.6608,174,14,46,8.41,1,High-Value Frequent Loyalists
138637,20,13.8,10.962135,0,10,30.0,352,226,0.642,126,15,41,17.6,0,Full-Pantry Bulk Shoppers
138638,9,17.777779,12.214518,1,16,28.0,63,18,0.2857,45,10,24,7.0,2,Occasional / At-Risk Shoppers
138639,21,12.0,8.786353,6,19,13.0,203,89,0.4384,114,15,51,9.67,0,Full-Pantry Bulk Shoppers
138640,15,6.3333335,5.259911,5,12,8.0,103,71,0.6893,32,12,25,6.87,3,Routine Convenience Buyers
138641,5,17.0,13.038404,2,10,10.0,54,26,0.4815,28,12,21,10.8,0,Full-Pantry Bulk Shoppers
138642,16,15.9375,10.253251,2,14,30.0,40,25,0.625,15,6,10,2.5,2,Occasional / At-Risk Shoppers
138643,9,13.222222,11.903547,0,15,30.0,64,7,0.1094,57,11,28,7.11,2,Occasional / At-Risk Shoppers
138644,17,11.235294,8.982827,0,9,30.0,221,124,0.5611,97,15,42,13.0,0,Full-Pantry Bulk Shoppers
138645,4,10.25,8.180261,0,1,10.0,32,4,0.125,28,8,15,8.0,3,Routine Convenience Buyers
138646,46,7.7826085,3.090581,0,9,15.0,783,582,0.7433,201,16,60,17.02,1,High-Value Frequent Loyalists
138647,16,5.625,3.1806707,3,13,7.0,368,213,0.5788,155,17,52,23.0,0,Full-Pantry Bulk Shoppers
138648,5,19.4,12.876335,2,18,30.0,18,5,0.2778,13,3,6,3.6,2,Occasional / At-Risk Shoppers
138649,11,7.6363635,6.3603888,0,10,9.0,200,138,0.69,62,13,25,18.18,0,Full-Pantry Bulk Shoppers
138650,18,14.777778,9.950203,6,11,30.0,23,20,0.8696,3,2,2,1.28,2,Occasional / At-Risk Shoppers
138651,25,10.44,8.134699,1,10,7.0,246,179,0.7276,67,14,32,9.84,1,High-Value Frequent Loyalists
138652,3,20.0,17.320509,5,13,30.0,9,3,0.3333,6,4,6,3.0,2,Occasional / At-Risk Shoppers
138653,24,10.25,9.018098,5,8,30.0,315,208,0.6603,107,15,38,13.12,0,Full-Pantry Bulk Shoppers
138654,9,16.333334,11.335784,3,16,30.0,59,38,0.6441,21,5,10,6.56,2,Occasional / At-Risk Shoppers
138655,6,21.333334,13.662601,6,17,30.0,29,7,0.2414,22,9,17,4.83,2,Occasional / At-Risk Shoppers
138656,11,9.727273,7.682329,0,18,3.0,91,27,0.2967,64,16,34,8.27,3,Routine Convenience Buyers
138657,11,10.636364,9.922426,0,15,21.0,47,13,0.2766,34,11,19,4.27,3,Routine Convenience Buyers
138658,21,9.142858,9.16671,1,17,12.0,248,151,0.6089,97,14,35,11.81,0,Full-Pantry Bulk Shoppers
138659,10,7.3,4.498148,5,14,10.0,58,29,0.5,29,10,16,5.8,3,Routine Convenience Buyers
138660,11,23.363636,9.415654,3,20,30.0,27,22,0.8148,5,4,5,2.45,2,Occasional / At-Risk Shoppers
138661,22,9.318182,7.292438,1,14,5.0,359,274,0.7632,85,14,38,16.32,1,High-Value Frequent Loyalists
138662,12,14.916667,11.649879,2,14,17.0,49,4,0.0816,45,11,26,4.08,2,Occasional / At-Risk Shoppers
138663,15,12.666667,8.89355,6,9,22.0,239,95,0.3975,144,14,58,15.93,0,Full-Pantry Bulk Shoppers
138664,14,9.785714,9.885331,6,12,7.0,165,76,0.4606,89,14,43,11.79,0,Full-Pantry Bulk Shoppers
138665,19,12.315789,9.978046,4,15,4.0,168,80,0.4762,88,17,42,8.84,0,Full-Pantry Bulk Shoppers
138666,4,21.75,14.568802,2,13,27.0,28,12,0.4286,16,8,13,7.0,2,Occasional / At-Risk Shoppers
138667,35,9.542857,4.01719,6,10,7.0,119,95,0.7983,24,6,10,3.4,1,High-Value Frequent Loyalists
138668,17,12.117647,9.558258,4,21,4.0,144,84,0.5833,60,11,24,8.47,3,Routine Convenience Buyers
138669,3,6.6666665,6.1101007,3,10,12.0,13,3,0.2308,10,7,9,4.33,3,Routine Convenience Buyers
138670,5,19.2,14.939879,0,21,30.0,43,13,0.3023,30,8,20,8.6,2,Occasional / At-Risk Shoppers
138671,43,7.3023257,7.5135903,0,18,3.0,297,161,0.5421,136,15,43,6.91,1,High-Value Frequent Loyalists
138672,3,20.0,17.320509,0,16,30.0,40,13,0.325,27,8,16,13.33,2,Occasional / At-Risk Shoppers
138673,4,22.25,14.840822,0,9,30.0,95,18,0.1895,77,12,31,23.75,0,Full-Pantry Bulk Shoppers
138674,21,15.285714,8.361476,0,15,4.0,433,223,0.515,210,18,60,20.62,0,Full-Pantry Bulk Shoppers
138675,40,7.95,5.310609,1,9,4.0,483,274,0.5673,209,18,71,12.08,1,High-Value Frequent Loyalists
138676,17,16.764706,9.49032,0,17,4.0,171,79,0.462,92,13,39,10.06,0,Full-Pantry Bulk Shoppers
138677,6,18.166666,11.089034,5,8,19.0,27,15,0.5556,12,9,11,4.5,2,Occasional / At-Risk Shoppers
138678,4,16.25,13.768927,0,11,25.0,50,4,0.08,46,11,22,12.5,2,Occasional / At-Risk Shoppers
138679,11,3.4545455,2.0670576,1,8,5.0,78,60,0.7692,18,1,2,7.09,3,Routine Convenience Buyers
138680,31,8.741936,7.0283604,6,15,7.0,534,310,0.5805,224,14,54,17.23,1,High-Value Frequent Loyalists
